,aggression,toxicity
84912,1.0,0.8
84913,1.0,0.8
84914,0.8,1.0
84915,0.7777777777777778,1.0
84916,1.0,1.0
84917,1.0,0.6
84918,0.8518518518518519,0.0
84919,0.6,1.0
84920,0.8,0.6
84921,0.6666666666666666,1.0
84922,0.4,1.0
84923,1.0,1.0
84924,1.0,0.6
84925,1.0,1.0
84926,0.8,1.0
84927,1.0,1.0
84928,1.0,1.0
84929,0.3103448275862069,1.0
84930,0.8,1.0
84931,0.7777777777777778,0.6
84932,1.0,0.8
84933,0.8,0.6
84934,0.5555555555555556,1.0
84935,0.1111111111111111,1.0
84936,0.0,0.6
84937,1.0,0.8
84938,1.0,1.0
84939,0.6,1.0
84940,0.8,1.0
84941,0.8,1.0
84942,1.0,1.0
84943,1.0,0.4
84944,0.8,0.4
84945,1.0,1.0
84946,0.5172413793103449,1.0
84947,1.0,0.8
84948,1.0,0.2
84949,1.0,0.0
84950,1.0,0.8
84951,1.0,1.0
84952,1.0,1.0
84953,1.0,1.0
84954,0.8,0.6
84955,1.0,0.8
84956,1.0,1.0
84957,0.5555555555555556,0.6
84958,1.0,0.2
84959,1.0,1.0
84960,1.0,1.0
84961,0.8,1.0
84962,0.3333333333333333,1.0
84963,1.0,1.0
84964,0.3333333333333333,1.0
84965,1.0,1.0
84966,1.0,1.0
84967,1.0,0.6
84968,1.0,1.0
84969,0.3333333333333333,1.0
84970,0.25,1.0
84971,0.5833333333333334,0.8
84972,1.0,0.6
84973,0.6842105263157895,0.8
84974,0.6666666666666666,0.8
84975,1.0,1.0
84976,0.1111111111111111,0.4
84977,0.2,0.0
84978,0.8,0.6
84979,1.0,0.8
84980,1.0,1.0
84981,0.6,0.2
84982,0.6428571428571429,1.0
84983,0.6,1.0
84984,1.0,0.8
84985,0.8,0.2
84986,1.0,0.8
84987,0.8,0.6
84988,1.0,1.0
84989,1.0,1.0
84990,0.6,0.8
84991,1.0,1.0
84992,1.0,1.0
84993,1.0,1.0
84994,1.0,1.0
84995,1.0,1.0
84996,1.0,1.0
84997,1.0,0.8
84998,1.0,0.8
84999,1.0,1.0
85000,0.2,0.0
85001,0.5555555555555556,0.6
85002,1.0,1.0
85003,0.4,1.0
85004,1.0,1.0
85005,0.4,0.8
85006,0.6,0.8
85007,0.0,0.8
85008,0.2,0.4
85009,0.8,0.4
85010,0.2,0.4
85011,0.3333333333333333,0.8
85012,1.0,0.6
85013,0.4,0.2
85014,0.4,1.0
85015,0.6,1.0
85016,1.0,1.0
85017,0.6,1.0
85018,0.3333333333333333,0.4
85019,1.0,0.4
85020,1.0,0.2
85021,1.0,1.0
85022,1.0,0.6
85023,1.0,1.0
85024,0.25,1.0
85025,1.0,1.0
85026,0.3333333333333333,1.0
85027,1.0,1.0
85028,1.0,0.8
85029,0.1,1.0
85030,0.7894736842105263,0.8
85031,1.0,1.0
85032,1.0,0.4
85033,1.0,0.8
85034,1.0,0.09090909090909091
85035,1.0,0.6
85036,1.0,0.8
85037,0.8,1.0
85038,0.8823529411764706,1.0
85039,1.0,1.0
85040,1.0,1.0
85041,1.0,1.0
85042,1.0,1.0
85043,0.7777777777777778,1.0
85044,1.0,0.6
85045,0.7777777777777778,0.8
85046,0.9285714285714286,0.0
85047,0.1111111111111111,0.8
85048,1.0,1.0
85049,0.5,1.0
85050,0.4,1.0
85051,1.0,1.0
85052,0.8,1.0
85053,0.5555555555555556,0.8
85054,1.0,0.6
85055,1.0,0.2
85056,1.0,0.4
85057,0.2,1.0
85058,1.0,1.0
85059,0.25,0.8
85060,0.7777777777777778,0.8
85061,0.8,1.0
85062,1.0,0.2
85063,1.0,0.2
85064,0.4,1.0
85065,1.0,1.0
85066,0.6,0.8
85067,1.0,0.8
85068,0.8,1.0
85069,1.0,0.4
85070,1.0,1.0
85071,1.0,0.45454545454545453
85072,1.0,0.0
85073,0.4,1.0
85074,0.7777777777777778,1.0
85075,1.0,1.0
85076,1.0,1.0
85077,1.0,1.0
85078,1.0,1.0
85079,0.8947368421052632,0.8
85080,0.2,1.0
85081,1.0,1.0
85082,0.4,0.8
85083,1.0,0.4
85084,1.0,1.0
85085,0.8,0.0
85086,0.75,1.0
85087,1.0,1.0
85088,1.0,0.8
85089,1.0,1.0
85090,0.4,1.0
85091,0.3333333333333333,1.0
85092,0.7777777777777778,1.0
85093,1.0,1.0
85094,1.0,0.4
85095,1.0,1.0
85096,1.0,1.0
85097,1.0,1.0
85098,1.0,1.0
85099,0.8,0.4
85100,0.6,0.6
85101,0.7647058823529411,0.4
85102,0.7777777777777778,1.0
85103,0.2,0.8
85104,1.0,1.0
85105,1.0,0.2
85106,0.2,0.4
85107,0.8,1.0
85108,1.0,1.0
85109,0.6,0.8
85110,1.0,0.4
85111,1.0,0.2
85112,0.8,1.0
85113,1.0,1.0
85114,1.0,0.6
85115,1.0,1.0
85116,1.0,1.0
85117,0.6666666666666666,1.0
85118,1.0,0.4
85119,1.0,1.0
85120,1.0,1.0
85121,1.0,1.0
85122,1.0,1.0
85123,1.0,1.0
85124,1.0,0.8
85125,1.0,1.0
85126,1.0,1.0
85127,1.0,1.0
85128,0.8,1.0
85129,1.0,1.0
85130,1.0,1.0
85131,0.8,1.0
85132,1.0,1.0
85133,0.7647058823529411,1.0
85134,1.0,1.0
85135,1.0,0.8
85136,1.0,0.4
85137,0.4,1.0
85138,0.4,0.8
85139,0.8,1.0
85140,1.0,1.0
85141,1.0,1.0
85142,1.0,0.6
85143,1.0,0.8
85144,1.0,1.0
85145,0.7777777777777778,1.0
85146,1.0,0.8
85147,1.0,1.0
85148,0.2,1.0
85149,0.6,1.0
85150,1.0,1.0
85151,0.05263157894736842,1.0
85152,0.9,0.6
85153,1.0,1.0
85154,1.0,1.0
85155,1.0,0.2
85156,1.0,1.0
85157,0.8,1.0
85158,1.0,0.6363636363636364
85159,0.75,0.2
85160,1.0,1.0
85161,1.0,1.0
85162,1.0,1.0
85163,0.7777777777777778,1.0
85164,0.8,1.0
85165,1.0,0.8
85166,0.5555555555555556,0.4
85167,1.0,0.6
85168,0.2,1.0
85169,0.7777777777777778,1.0
85170,0.48148148148148145,1.0
85171,1.0,0.2
85172,0.5555555555555556,1.0
85173,1.0,1.0
85174,0.6,1.0
85175,1.0,0.8
85176,0.4,0.6
85177,0.5,1.0
85178,1.0,1.0
85179,0.6,0.8
85180,1.0,0.8
85181,0.75,1.0
85182,1.0,1.0
85183,1.0,1.0
85184,1.0,0.2
85185,0.2,1.0
85186,0.8,0.8
85187,0.8,0.8
85188,1.0,1.0
85189,1.0,0.6
85190,1.0,0.4
85191,0.7894736842105263,1.0
85192,0.8823529411764706,0.2
85193,1.0,0.4
85194,0.9310344827586207,0.8
85195,0.4,0.4
85196,0.8947368421052632,1.0
85197,0.7777777777777778,0.2
85198,0.8,0.6
85199,1.0,1.0
85200,0.4,0.8
85201,1.0,1.0
85202,0.8888888888888888,0.8
85203,1.0,1.0
85204,1.0,1.0
85205,0.6,1.0
85206,1.0,0.8
85207,1.0,1.0
85208,1.0,1.0
85209,0.6,0.8
85210,1.0,0.8
85211,0.8888888888888888,0.4
85212,1.0,0.4
85213,0.8,0.8
85214,1.0,1.0
85215,1.0,1.0
85216,0.7777777777777778,1.0
85217,1.0,0.2
85218,0.7777777777777778,1.0
85219,1.0,1.0
85220,0.6,0.8
85221,1.0,1.0
85222,1.0,0.8
85223,1.0,1.0
85224,1.0,0.8
85225,0.7894736842105263,0.6
85226,1.0,1.0
85227,0.1111111111111111,1.0
85228,0.75,0.8
85229,1.0,1.0
85230,0.8,1.0
85231,0.8,0.8
85232,0.7777777777777778,0.8
85233,1.0,1.0
85234,0.8,1.0
85235,1.0,1.0
85236,1.0,1.0
85237,1.0,1.0
85238,1.0,1.0
85239,0.7777777777777778,0.4
85240,0.3,1.0
85241,1.0,1.0
85242,0.8947368421052632,1.0
85243,1.0,0.4
85244,1.0,1.0
85245,1.0,0.8
85246,0.7894736842105263,1.0
85247,0.5555555555555556,0.6
85248,0.5,1.0
85249,0.8,1.0
85250,0.6,0.6
85251,0.4,1.0
85252,0.2,1.0
85253,0.7894736842105263,1.0
85254,1.0,1.0
85255,0.5555555555555556,0.0
85256,1.0,0.2
85257,1.0,0.8
85258,1.0,1.0
85259,1.0,1.0
85260,0.7777777777777778,0.4
85261,0.75,1.0
85262,0.1111111111111111,0.8
85263,1.0,0.6
85264,0.6,1.0
85265,0.7777777777777778,0.6
85266,0.2,0.8
85267,0.2,1.0
85268,1.0,0.8
85269,0.6,1.0
85270,1.0,1.0
85271,0.8,0.4
85272,1.0,1.0
85273,0.8,0.8
85274,0.8,0.4
85275,0.4,1.0
85276,1.0,1.0
85277,0.9,1.0
85278,1.0,0.8
85279,1.0,1.0
85280,0.75,0.4
85281,1.0,1.0
85282,0.2,1.0
85283,0.8,0.8
85284,0.2,1.0
85285,1.0,1.0
85286,0.5555555555555556,1.0
85287,1.0,1.0
85288,1.0,0.0
85289,1.0,0.8
85290,0.7777777777777778,0.8
85291,0.8,1.0
85292,1.0,0.6
85293,1.0,1.0
85294,1.0,0.6
85295,0.8947368421052632,0.8
85296,0.5862068965517241,1.0
85297,1.0,1.0
85298,0.6,0.8
85299,1.0,0.8
85300,0.8823529411764706,1.0
85301,1.0,0.0
85302,1.0,1.0
85303,0.7647058823529411,1.0
85304,1.0,1.0
85305,0.75,1.0
85306,0.5555555555555556,1.0
85307,0.4,1.0
85308,1.0,1.0
85309,1.0,1.0
85310,0.8,1.0
85311,1.0,1.0
85312,0.7777777777777778,1.0
85313,1.0,1.0
85314,0.75,1.0
85315,1.0,0.8
85316,1.0,0.2
85317,0.5555555555555556,1.0
85318,0.5,1.0
85319,1.0,1.0
85320,0.3333333333333333,1.0
85321,0.6,0.6
85322,1.0,1.0
85323,1.0,1.0
85324,0.0,0.2
85325,0.8,1.0
85326,0.6,0.8
85327,0.8,1.0
85328,1.0,1.0
85329,0.7777777777777778,0.2
85330,0.6,0.2
85331,0.8947368421052632,1.0
85332,0.8947368421052632,0.6
85333,1.0,0.6
85334,0.5333333333333333,1.0
85335,1.0,1.0
85336,1.0,0.8
85337,1.0,1.0
85338,1.0,0.8
85339,1.0,1.0
85340,1.0,1.0
85341,1.0,0.0
85342,0.6666666666666666,0.8
85343,1.0,1.0
85344,1.0,0.8
85345,0.8,0.4
85346,0.7777777777777778,1.0
85347,1.0,1.0
85348,0.4,1.0
85349,0.8,1.0
85350,1.0,1.0
85351,0.5555555555555556,1.0
85352,0.3333333333333333,1.0
85353,1.0,0.6
85354,1.0,1.0
85355,1.0,1.0
85356,1.0,1.0
85357,0.8,1.0
85358,1.0,0.8
85359,1.0,0.8
85360,0.7777777777777778,1.0
85361,0.7777777777777778,0.6
85362,1.0,0.8
85363,0.5,1.0
85364,0.7,0.8
85365,1.0,0.4
85366,1.0,1.0
85367,1.0,1.0
85368,1.0,0.2
85369,0.875,0.4
85370,1.0,1.0
85371,0.4,0.4
85372,0.8,1.0
85373,1.0,0.6
85374,1.0,1.0
85375,0.7777777777777778,1.0
85376,0.6,1.0
85377,1.0,1.0
85378,1.0,1.0
85379,1.0,1.0
85380,1.0,0.8
85381,1.0,0.5555555555555556
85382,1.0,0.8
85383,1.0,0.2
85384,1.0,1.0
85385,1.0,1.0
85386,1.0,1.0
85387,0.8,1.0
85388,1.0,0.6
85389,0.6,1.0
85390,0.4,1.0
85391,1.0,1.0
85392,0.3333333333333333,0.8
85393,0.4482758620689655,1.0
85394,0.8,1.0
85395,0.2,1.0
85396,1.0,1.0
85397,1.0,1.0
85398,1.0,0.8
85399,0.6,1.0
85400,1.0,0.6
85401,0.6,0.2
85402,0.9,0.6
85403,1.0,1.0
85404,1.0,1.0
85405,1.0,0.2
85406,0.4,0.6
85407,0.8,1.0
85408,0.3333333333333333,1.0
85409,0.2,1.0
85410,0.8947368421052632,1.0
85411,0.8,1.0
85412,0.7692307692307693,1.0
85413,0.3333333333333333,1.0
85414,1.0,1.0
85415,1.0,0.8
85416,1.0,1.0
85417,0.8,0.8
85418,1.0,1.0
85419,1.0,1.0
85420,1.0,0.8
85421,0.1111111111111111,1.0
85422,1.0,0.6
85423,0.0,1.0
85424,0.6,1.0
85425,0.7777777777777778,1.0
85426,0.5172413793103449,1.0
85427,0.6,1.0
85428,0.4,0.8
85429,1.0,1.0
85430,0.0,1.0
85431,1.0,0.8
85432,0.8888888888888888,0.8
85433,1.0,1.0
85434,0.7777777777777778,0.2
85435,0.8,0.6
85436,0.8947368421052632,1.0
85437,1.0,1.0
85438,1.0,0.2
85439,1.0,0.8
85440,1.0,1.0
85441,1.0,0.8
85442,0.1111111111111111,1.0
85443,0.6,0.8
85444,1.0,1.0
85445,1.0,1.0
85446,1.0,0.8
85447,1.0,0.8
85448,1.0,0.8
85449,0.8,0.8
85450,1.0,1.0
85451,0.2857142857142857,1.0
85452,0.8947368421052632,1.0
85453,0.9,1.0
85454,0.7777777777777778,1.0
85455,1.0,1.0
85456,0.8,1.0
85457,0.75,1.0
85458,1.0,1.0
85459,0.8,0.8
85460,1.0,1.0
85461,1.0,0.8
85462,0.3333333333333333,1.0
85463,0.5555555555555556,1.0
85464,0.75,0.8
85465,0.8,1.0
85466,1.0,0.2
85467,1.0,0.8
85468,1.0,1.0
85469,0.75,1.0
85470,0.4,1.0
85471,0.3333333333333333,0.6
85472,1.0,1.0
85473,1.0,0.8
85474,1.0,0.6
85475,0.8,1.0
85476,0.8518518518518519,1.0
85477,0.7777777777777778,1.0
85478,0.3333333333333333,1.0
85479,1.0,1.0
85480,0.6,0.8
85481,0.4,0.8
85482,1.0,0.6
85483,1.0,0.8
85484,1.0,1.0
85485,1.0,0.8
85486,1.0,1.0
85487,1.0,0.6
85488,1.0,0.5
85489,1.0,1.0
85490,0.8,0.75
85491,1.0,1.0
85492,0.2,0.6
85493,1.0,1.0
85494,0.7857142857142857,1.0
85495,1.0,0.8
85496,0.5555555555555556,1.0
85497,0.6,1.0
85498,0.8,1.0
85499,1.0,1.0
85500,1.0,1.0
85501,0.0,1.0
85502,1.0,1.0
85503,0.4,1.0
85504,0.4482758620689655,1.0
85505,0.8,1.0
85506,1.0,1.0
85507,0.05263157894736842,0.6
85508,0.5555555555555556,1.0
85509,1.0,1.0
85510,1.0,0.8
85511,0.2,0.8181818181818182
85512,0.5,1.0
85513,1.0,0.6
85514,1.0,1.0
85515,0.0,1.0
85516,0.9230769230769231,0.8
85517,0.5555555555555556,1.0
85518,0.13333333333333333,0.8
85519,0.6,1.0
85520,1.0,1.0
85521,1.0,1.0
85522,0.8,0.8
85523,1.0,1.0
85524,0.5,1.0
85525,1.0,1.0
85526,1.0,1.0
85527,1.0,0.8
85528,1.0,0.8
85529,1.0,1.0
85530,1.0,1.0
85531,0.8,1.0
85532,0.2,1.0
85533,1.0,1.0
85534,1.0,0.8
85535,1.0,0.8
85536,1.0,1.0
85537,1.0,0.8
85538,1.0,0.4
85539,1.0,1.0
85540,0.4074074074074074,0.4
85541,0.75,0.4
85542,1.0,1.0
85543,0.8,1.0
85544,0.8,1.0
85545,1.0,1.0
85546,0.2,1.0
85547,1.0,1.0
85548,1.0,1.0
85549,0.4,1.0
85550,1.0,1.0
85551,1.0,1.0
85552,1.0,0.6
85553,1.0,1.0
85554,1.0,0.4
85555,1.0,0.8
85556,1.0,0.2
85557,1.0,0.0
85558,0.0,0.2
85559,1.0,1.0
85560,0.7777777777777778,0.0
85561,1.0,1.0
85562,1.0,1.0
85563,1.0,1.0
85564,1.0,0.6
85565,1.0,1.0
85566,1.0,0.0
85567,0.1111111111111111,1.0
85568,0.5555555555555556,0.4
85569,0.8,0.8
85570,0.8888888888888888,0.6
85571,1.0,0.8
85572,0.6,0.8
85573,1.0,0.4
85574,1.0,1.0
85575,0.7894736842105263,1.0
85576,0.7777777777777778,1.0
85577,0.4,0.4
85578,1.0,0.4
85579,0.8,1.0
85580,0.8947368421052632,1.0
85581,1.0,1.0
85582,0.8,1.0
85583,1.0,1.0
85584,1.0,1.0
85585,0.6,0.8
85586,1.0,0.8
85587,0.76,0.8
85588,1.0,0.8
85589,1.0,1.0
85590,0.8,1.0
85591,1.0,1.0
85592,1.0,0.4
85593,1.0,0.8
85594,1.0,1.0
85595,0.7777777777777778,1.0
85596,1.0,1.0
85597,0.3333333333333333,1.0
85598,1.0,1.0
85599,0.1111111111111111,0.6
85600,1.0,1.0
85601,0.5555555555555556,1.0
85602,1.0,0.2
85603,1.0,1.0
85604,0.75,1.0
85605,1.0,1.0
85606,1.0,1.0
85607,0.8,1.0
85608,1.0,1.0
85609,0.3333333333333333,0.8
85610,1.0,0.8
85611,1.0,1.0
85612,0.8,0.6
85613,1.0,0.4
85614,1.0,1.0
85615,1.0,0.2
85616,1.0,1.0
85617,0.4,0.8
85618,1.0,1.0
85619,1.0,1.0
85620,1.0,1.0
85621,0.75,1.0
85622,1.0,1.0
85623,0.2,1.0
85624,1.0,1.0
85625,0.3684210526315789,1.0
85626,0.7894736842105263,0.8
85627,1.0,1.0
85628,1.0,1.0
85629,1.0,1.0
85630,1.0,1.0
85631,1.0,1.0
85632,1.0,0.8
85633,1.0,1.0
85634,1.0,1.0
85635,1.0,1.0
85636,1.0,0.8
85637,0.75,1.0
85638,0.4117647058823529,1.0
85639,1.0,1.0
85640,1.0,0.8
85641,0.6,1.0
85642,1.0,1.0
85643,0.1111111111111111,0.8
85644,1.0,1.0
85645,0.7,0.6363636363636364
85646,1.0,1.0
85647,1.0,1.0
85648,1.0,1.0
85649,1.0,0.6
85650,1.0,0.8
85651,1.0,1.0
85652,1.0,1.0
85653,0.75,1.0
85654,0.0,1.0
85655,0.5555555555555556,1.0
85656,0.4,0.8
85657,0.1111111111111111,1.0
85658,1.0,0.6
85659,0.1111111111111111,1.0
85660,0.6,0.8
85661,0.7777777777777778,1.0
85662,1.0,1.0
85663,1.0,0.4
85664,1.0,1.0
85665,0.5789473684210527,0.4
85666,0.1724137931034483,0.8
85667,1.0,1.0
85668,1.0,0.8
85669,0.9,0.8
85670,1.0,1.0
85671,0.7777777777777778,1.0
85672,0.8,0.2
85673,0.7777777777777778,0.6
85674,0.7777777777777778,1.0
85675,1.0,1.0
85676,1.0,1.0
85677,0.7777777777777778,1.0
85678,0.4,0.4
85679,1.0,1.0
85680,1.0,1.0
85681,1.0,1.0
85682,1.0,0.8
85683,1.0,1.0
85684,0.8,1.0
85685,0.8,0.8
85686,1.0,0.8
85687,0.5555555555555556,1.0
85688,0.8,1.0
85689,1.0,1.0
85690,1.0,0.8
85691,1.0,1.0
85692,1.0,0.2
85693,0.5555555555555556,1.0
85694,1.0,0.2
85695,1.0,0.2
85696,1.0,0.4
85697,0.8,1.0
85698,1.0,1.0
85699,0.9,1.0
85700,1.0,1.0
85701,1.0,1.0
85702,1.0,1.0
85703,1.0,0.4
85704,0.5,0.6
85705,1.0,1.0
85706,1.0,1.0
85707,1.0,1.0
85708,1.0,1.0
85709,0.8,1.0
85710,0.9,1.0
85711,0.0,1.0
85712,1.0,0.0
85713,0.3684210526315789,1.0
85714,0.8,1.0
85715,0.2,1.0
85716,0.8,0.0
85717,1.0,0.8
85718,1.0,0.8
85719,0.2,0.4
85720,1.0,1.0
85721,1.0,0.6
85722,0.3333333333333333,1.0
85723,1.0,1.0
85724,0.6,0.6
85725,0.7777777777777778,1.0
85726,1.0,1.0
85727,0.2,1.0
85728,0.1111111111111111,1.0
85729,1.0,0.4
85730,0.6,0.2
85731,1.0,0.4
85732,1.0,0.8
85733,1.0,1.0
85734,1.0,1.0
85735,0.7777777777777778,0.8
85736,0.8,1.0
85737,0.5,1.0
85738,0.8,1.0
85739,0.4,1.0
85740,0.8,1.0
85741,0.4,0.6
85742,0.9,1.0
85743,0.8,1.0
85744,0.7777777777777778,0.8
85745,0.5555555555555556,0.0
85746,0.6,0.8
85747,0.6,0.8
85748,1.0,1.0
85749,0.5555555555555556,0.8
85750,0.2,1.0
85751,0.7777777777777778,0.8
85752,0.5555555555555556,1.0
85753,0.5555555555555556,0.6
85754,1.0,0.8
85755,0.4,0.2
85756,1.0,0.6
85757,0.8,0.2
85758,0.6,1.0
85759,1.0,0.8
85760,1.0,1.0
85761,0.8,1.0
85762,1.0,1.0
85763,0.8,1.0
85764,0.1111111111111111,0.8
85765,1.0,0.6
85766,0.8,1.0
85767,0.8,1.0
85768,1.0,0.6
85769,0.4,1.0
85770,1.0,0.6
85771,0.75,0.8
85772,0.07142857142857142,1.0
85773,1.0,1.0
85774,1.0,1.0
85775,0.8888888888888888,0.8
85776,0.8888888888888888,1.0
85777,0.6,1.0
85778,1.0,0.6
85779,1.0,0.2
85780,0.8,0.4
85781,0.5555555555555556,1.0
85782,1.0,0.6
85783,1.0,0.8
85784,0.8,0.4
85785,0.8,1.0
85786,0.7777777777777778,0.4
85787,0.3333333333333333,1.0
85788,0.9310344827586207,1.0
85789,1.0,0.4
85790,1.0,1.0
85791,0.25,1.0
85792,1.0,0.2
85793,1.0,0.8
85794,0.8,1.0
85795,1.0,0.8
85796,0.5,1.0
85797,1.0,1.0
85798,1.0,1.0
85799,1.0,0.6
85800,0.8888888888888888,0.6
85801,0.7894736842105263,1.0
85802,0.8,1.0
85803,1.0,1.0
85804,1.0,0.8
85805,1.0,1.0
85806,1.0,1.0
85807,0.8,1.0
85808,1.0,0.8
85809,1.0,1.0
85810,0.9,0.8
85811,1.0,0.6
85812,0.1111111111111111,0.6
85813,1.0,1.0
85814,1.0,0.4
85815,1.0,1.0
85816,1.0,1.0
85817,1.0,1.0
85818,0.8,1.0
85819,0.5714285714285714,1.0
85820,0.15789473684210525,1.0
85821,1.0,1.0
85822,0.3333333333333333,1.0
85823,1.0,1.0
85824,0.4,1.0
85825,1.0,1.0
85826,0.7777777777777778,1.0
85827,1.0,0.8
85828,1.0,1.0
85829,1.0,0.4
85830,0.8,1.0
85831,1.0,0.8
85832,1.0,1.0
85833,1.0,0.8
85834,0.0,1.0
85835,1.0,0.8
85836,0.75,1.0
85837,0.1111111111111111,1.0
85838,1.0,1.0
85839,1.0,0.4
85840,0.8,1.0
85841,0.6,1.0
85842,1.0,1.0
85843,1.0,1.0
85844,1.0,1.0
85845,0.8,1.0
85846,0.6,0.4
85847,1.0,1.0
85848,1.0,1.0
85849,1.0,1.0
85850,1.0,1.0
85851,1.0,0.6
85852,0.5,1.0
85853,1.0,0.8
85854,1.0,1.0
85855,1.0,1.0
85856,1.0,0.6
85857,0.8,1.0
85858,0.8,1.0
85859,0.8,1.0
85860,0.4,1.0
85861,1.0,0.8
85862,1.0,1.0
85863,0.8,1.0
85864,0.8,0.8
85865,0.8,0.8
85866,0.5555555555555556,0.8
85867,1.0,1.0
85868,0.1111111111111111,1.0
85869,0.8,1.0
85870,0.2,1.0
85871,0.4,0.8
85872,1.0,1.0
85873,1.0,1.0
85874,0.7777777777777778,0.8
85875,0.8,1.0
85876,0.8,1.0
85877,0.6,1.0
85878,0.8,1.0
85879,1.0,1.0
85880,1.0,1.0
85881,1.0,1.0
85882,0.6,0.8181818181818182
85883,0.6,1.0
85884,1.0,1.0
85885,1.0,0.6
85886,1.0,1.0
85887,0.6,1.0
85888,0.5555555555555556,1.0
85889,0.7777777777777778,1.0
85890,1.0,1.0
85891,1.0,1.0
85892,1.0,1.0
85893,0.6923076923076923,1.0
85894,0.7777777777777778,0.8
85895,1.0,1.0
85896,0.2,1.0
85897,0.3,1.0
85898,0.6666666666666666,0.4
85899,1.0,0.6
85900,1.0,0.4
85901,1.0,1.0
85902,0.5,1.0
85903,0.7777777777777778,1.0
85904,0.6,1.0
85905,0.8,0.2
85906,1.0,0.6
85907,0.2,1.0
85908,0.8,1.0
85909,1.0,0.6
85910,0.8,0.8
85911,1.0,0.8
85912,1.0,1.0
85913,0.8,1.0
85914,0.4,1.0
85915,0.1111111111111111,0.7777777777777778
85916,0.3333333333333333,0.7777777777777778
85917,0.8,1.0
85918,0.7777777777777778,1.0
85919,1.0,0.8
85920,0.0,1.0
85921,0.8,1.0
85922,1.0,1.0
85923,0.1111111111111111,0.4
85924,0.5,1.0
85925,0.5555555555555556,1.0
85926,0.7647058823529411,1.0
85927,0.5555555555555556,1.0
85928,1.0,0.8
85929,1.0,1.0
85930,1.0,0.8
85931,1.0,0.8
85932,0.2,0.8
85933,1.0,0.6
85934,0.0,0.8
85935,1.0,1.0
85936,1.0,0.8
85937,1.0,1.0
85938,0.1111111111111111,1.0
85939,0.8,0.8
85940,1.0,1.0
85941,1.0,1.0
85942,1.0,1.0
85943,1.0,1.0
85944,1.0,1.0
85945,1.0,1.0
85946,1.0,1.0
85947,0.9310344827586207,1.0
85948,1.0,0.4
85949,1.0,1.0
85950,1.0,1.0
85951,0.4,0.6
85952,1.0,1.0
85953,1.0,1.0
85954,1.0,1.0
85955,0.75,1.0
85956,1.0,0.0
85957,0.6,0.8
85958,1.0,1.0
85959,1.0,1.0
85960,0.6,1.0
85961,0.25,0.2
85962,1.0,0.6
85963,1.0,0.2
85964,1.0,1.0
85965,0.7,1.0
85966,1.0,1.0
85967,1.0,0.6
85968,0.8888888888888888,0.8
85969,1.0,0.2
85970,1.0,0.6
85971,1.0,1.0
85972,0.7777777777777778,1.0
85973,1.0,0.8
85974,0.8,1.0
85975,0.6,0.6
85976,0.8,0.8
85977,0.6,1.0
85978,1.0,1.0
85979,0.0,0.2
85980,0.5555555555555556,0.8
85981,0.0,1.0
85982,1.0,1.0
85983,1.0,1.0
85984,1.0,1.0
85985,1.0,1.0
85986,0.7777777777777778,1.0
85987,1.0,1.0
85988,0.8,0.4
85989,1.0,0.4
85990,0.5555555555555556,1.0
85991,0.10344827586206896,0.0
85992,0.4,0.8
85993,1.0,1.0
85994,1.0,1.0
85995,0.2413793103448276,1.0
85996,0.9333333333333333,1.0
85997,0.75,1.0
85998,1.0,0.2
85999,0.6,1.0
86000,1.0,1.0
86001,1.0,1.0
86002,0.8888888888888888,1.0
86003,0.8,0.6
86004,1.0,0.2
86005,1.0,1.0
86006,1.0,0.8
86007,1.0,1.0
86008,0.23076923076923078,0.8
86009,0.75,1.0
86010,1.0,1.0
86011,1.0,0.8
86012,0.8,0.8
86013,0.7777777777777778,1.0
86014,1.0,0.6
86015,0.2,1.0
86016,0.5555555555555556,1.0
86017,0.5,1.0
86018,0.6,1.0
86019,0.8,1.0
86020,0.2,1.0
86021,1.0,1.0
86022,0.7777777777777778,1.0
86023,0.6,1.0
86024,0.2,1.0
86025,1.0,0.8
86026,1.0,1.0
86027,0.7142857142857143,1.0
86028,1.0,0.8
86029,1.0,1.0
86030,0.6,1.0
86031,1.0,1.0
86032,1.0,1.0
86033,1.0,1.0
86034,1.0,1.0
86035,0.75,1.0
86036,1.0,1.0
86037,0.2,1.0
86038,1.0,1.0
86039,0.8,1.0
86040,0.5555555555555556,1.0
86041,0.8,1.0
86042,0.4,1.0
86043,0.7777777777777778,1.0
86044,1.0,0.6
86045,1.0,1.0
86046,0.8,1.0
86047,1.0,0.6
86048,1.0,0.8
86049,1.0,1.0
86050,1.0,0.8
86051,0.7777777777777778,1.0
86052,1.0,1.0
86053,1.0,0.4
86054,0.3333333333333333,0.8
86055,0.3333333333333333,1.0
86056,0.8,1.0
86057,0.0,1.0
86058,1.0,0.2
86059,0.1111111111111111,1.0
86060,0.5555555555555556,1.0
86061,0.4,1.0
86062,0.8,1.0
86063,0.5555555555555556,0.8
86064,0.7777777777777778,0.8
86065,0.7777777777777778,1.0
86066,1.0,1.0
86067,0.8,0.2
86068,1.0,1.0
86069,0.0,1.0
86070,1.0,1.0
86071,0.3333333333333333,1.0
86072,1.0,1.0
86073,1.0,1.0
86074,0.8,0.8
86075,1.0,0.8
86076,1.0,1.0
86077,1.0,1.0
86078,0.2,1.0
86079,1.0,1.0
86080,1.0,0.4
86081,1.0,1.0
