,worker_id,gender,english_first_language,age_group,education,ratio
1807,3157,male,0,Under 18,bachelors,0.11502347417840375
1808,1142,female,0,18-30,bachelors,0.0881057268722467
1809,2013,male,0,30-45,masters,0.1159090909090909
1810,2784,male,0,30-45,bachelors,0.10550458715596331
1811,897,female,0,18-30,bachelors,0.07126436781609195
1812,1609,female,1,30-45,hs,0.15326633165829145
1813,1100,female,0,30-45,professional,0.08726415094339622
1814,1156,male,1,18-30,hs,0.0963302752293578
1815,2777,female,0,18-30,professional,0.16972477064220184
1816,2866,male,0,30-45,masters,0.1509433962264151
1817,1675,male,0,30-45,professional,0.16397228637413394
1818,1802,male,0,30-45,professional,0.1011764705882353
1819,3117,other,0,Under 18,hs,0.164804469273743
1820,2242,female,0,30-45,hs,0.0851063829787234
1821,863,male,0,18-30,hs,0.13449023861171366
1822,2806,male,0,18-30,hs,0.06498194945848375
1823,2531,male,1,18-30,hs,0.09411764705882353
1824,3404,male,0,45-60,professional,0.20327102803738317
1825,2942,male,0,30-45,bachelors,0.17096018735362997
1826,3483,male,0,18-30,bachelors,0.16326530612244897
1827,1738,female,0,18-30,hs,0.0759493670886076
1828,532,male,0,18-30,bachelors,0.15604395604395604
1829,3927,male,0,18-30,professional,0.09198113207547169
1830,2846,male,0,18-30,hs,0.06712962962962964
1831,1383,male,0,45-60,bachelors,0.11538461538461539
1832,1849,male,0,18-30,bachelors,0.20634920634920634
1833,2827,female,1,Over 60,hs,0.1382488479262673
1834,1647,male,0,18-30,bachelors,0.5769230769230769
1835,77,male,0,18-30,bachelors,0.14921465968586387
1836,561,female,0,30-45,bachelors,0.1561822125813449
1837,1484,male,0,30-45,professional,0.14804469273743018
1838,2824,male,0,30-45,bachelors,0.07906976744186046
1839,847,male,0,18-30,bachelors,0.13151927437641722
1840,1808,male,0,30-45,bachelors,0.09302325581395349
1841,2445,female,0,18-30,professional,0.39069767441860465
1842,819,female,0,18-30,hs,0.10690423162583519
1843,2116,male,0,Under 18,hs,0.1756440281030445
1844,3044,female,0,18-30,hs,0.12558139534883722
1845,7,male,0,18-30,bachelors,0.14065934065934066
1846,1737,male,0,18-30,hs,0.3333333333333333
1847,1720,male,0,18-30,professional,0.10930232558139535
1848,818,female,1,30-45,bachelors,0.14380530973451328
1849,579,male,0,18-30,masters,0.10087719298245613
1850,3564,male,0,18-30,bachelors,0.10613207547169812
1851,1418,female,1,30-45,masters,0.09403669724770643
1852,2332,male,0,Over 60,bachelors,0.2099056603773585
1853,2838,male,0,18-30,hs,0.3333333333333333
1854,2374,male,0,18-30,hs,0.1705607476635514
1855,1103,female,1,18-30,professional,0.07674418604651163
1856,4214,male,0,30-45,bachelors,0.1553398058252427
1857,3776,male,0,18-30,professional,0.17647058823529413
1858,1866,male,1,18-30,bachelors,0.10983981693363844
1859,3338,male,1,30-45,bachelors,0.08851674641148326
1860,3670,male,1,18-30,bachelors,0.046511627906976744
1861,3865,female,0,30-45,hs,0.09836065573770492
1862,2298,female,0,18-30,bachelors,0.2109004739336493
1863,2190,male,0,30-45,professional,0.13501144164759726
1864,3492,male,1,18-30,professional,0.07328605200945626
1865,3854,male,0,18-30,hs,0.17494089834515367
1866,169,male,0,18-30,bachelors,0.13291139240506328
1867,3574,male,1,18-30,bachelors,0.15675675675675677
1868,3441,male,0,18-30,bachelors,0.13924050632911392
1869,852,male,0,18-30,professional,0.12987012987012986
1870,396,male,0,30-45,hs,0.09832635983263599
1871,953,female,0,18-30,hs,0.07806691449814127
1872,2114,female,1,30-45,masters,0.19058823529411764
1873,3629,male,0,Under 18,bachelors,0.08215962441314555
1874,522,male,0,18-30,hs,0.07929515418502203
1875,1868,female,0,30-45,bachelors,0.1320754716981132
1876,1639,male,1,18-30,bachelors,0.2610294117647059
1877,1993,male,0,18-30,professional,0.06018518518518518
1878,188,male,0,18-30,hs,0.14831460674157304
1879,3896,male,1,18-30,masters,0.11502347417840375
1880,89,male,0,30-45,masters,0.24299065420560748
1881,683,male,0,18-30,professional,0.13291139240506328
1882,2441,male,0,18-30,some,0.10114942528735632
1883,3172,male,0,18-30,professional,0.11512415349887133
1884,3432,female,0,18-30,professional,0.08713692946058091
1885,3904,female,0,30-45,bachelors,0.2
1886,660,male,0,18-30,hs,0.11403508771929824
1887,866,female,0,18-30,bachelors,0.11564625850340136
1888,2022,male,0,30-45,hs,0.21658986175115208
1889,905,male,0,18-30,hs,0.18287037037037038
1890,1302,male,0,30-45,hs,0.10158013544018059
1891,1264,male,0,18-30,bachelors,0.1552511415525114
1892,1684,male,0,18-30,some,0.1
1893,3032,male,1,30-45,masters,0.145985401459854
1894,2084,female,0,30-45,bachelors,0.10232558139534884
1895,2745,male,0,45-60,hs,0.14985590778097982
1896,2722,female,0,30-45,bachelors,0.20374707259953162
1897,1506,male,1,18-30,masters,0.0988235294117647
1898,788,female,0,18-30,professional,0.09523809523809523
1899,4222,male,0,18-30,bachelors,0.13658536585365855
1900,416,male,0,30-45,hs,0.07925407925407925
1901,985,male,0,30-45,bachelors,0.4972677595628415
1902,2194,male,0,30-45,professional,0.08564814814814815
1903,3310,female,0,30-45,professional,0.0954653937947494
1904,3042,female,0,18-30,some,0.5183098591549296
1905,414,male,0,18-30,bachelors,0.08747044917257683
1906,2201,female,1,30-45,hs,0.13574660633484162
1907,1407,male,0,30-45,professional,0.10328638497652583
1908,1477,female,1,45-60,hs,0.14814814814814814
1909,2970,male,0,18-30,some,0.2296983758700696
1910,2735,male,0,45-60,hs,0.1464088397790055
1911,1712,male,1,45-60,masters,0.17142857142857143
1912,1366,female,0,30-45,hs,0.07126436781609195
1913,3910,male,0,30-45,bachelors,0.06944444444444445
1914,3019,male,1,18-30,bachelors,0.15876777251184834
1915,1192,male,0,18-30,bachelors,0.15989159891598917
1916,4140,female,0,30-45,bachelors,0.1588785046728972
1917,2093,male,0,45-60,hs,0.19158878504672897
1918,1538,female,0,18-30,professional,0.08866995073891626
1919,3682,male,0,30-45,masters,0.14780600461893764
1920,4003,male,0,45-60,bachelors,0.1111111111111111
1921,2795,male,0,18-30,masters,0.16397228637413394
1922,3573,male,1,18-30,professional,0.11832946635730858
1923,3484,male,0,18-30,hs,0.2054794520547945
1924,4087,female,0,30-45,bachelors,0.0933852140077821
1925,1758,male,1,18-30,bachelors,0.08726415094339622
1926,2951,male,1,18-30,hs,0.1619718309859155
1927,2820,female,0,45-60,some,0.16738197424892703
1928,289,male,0,45-60,hs,0.20085470085470086
1929,309,female,0,45-60,bachelors,0.17532467532467533
1930,1597,male,0,18-30,masters,0.10752688172043011
1931,2620,male,0,18-30,bachelors,0.08775981524249422
1932,3803,male,0,18-30,hs,0.14918414918414918
1933,2063,female,0,30-45,professional,0.19908466819221968
1934,2239,male,0,18-30,bachelors,0.0896551724137931
1935,1164,male,0,18-30,masters,0.13559322033898305
1936,254,male,0,18-30,hs,0.1608695652173913
1937,3161,male,0,18-30,hs,0.13114754098360656
1938,1850,male,0,30-45,hs,0.10022271714922049
1939,1709,male,0,Under 18,hs,0.1368909512761021
1940,2605,male,0,18-30,bachelors,0.34285714285714286
1941,874,male,0,18-30,bachelors,0.11447084233261338
1942,3986,male,0,18-30,masters,0.12206572769953052
1943,153,female,0,30-45,bachelors,0.16339869281045752
1944,1843,male,0,18-30,bachelors,0.11778290993071594
1945,2661,female,0,Over 60,doctorate,0.13761467889908258
1946,3279,male,0,Under 18,hs,0.10772833723653395
1947,2831,female,0,18-30,bachelors,0.2017167381974249
1948,1656,male,0,,hs,0.1514476614699332
1949,2529,male,0,30-45,hs,0.125
1950,3570,female,0,45-60,professional,0.18072289156626506
1951,637,female,0,30-45,bachelors,0.11135371179039301
1952,2776,male,0,30-45,hs,0.09655172413793103
1953,432,male,0,18-30,bachelors,0.040983606557377046
1954,3015,female,0,18-30,bachelors,0.2703962703962704
1955,1511,male,0,18-30,bachelors,0.21379310344827587
1956,2218,male,0,18-30,professional,0.08857808857808858
1957,2828,male,0,18-30,masters,0.2240566037735849
1958,4238,male,0,18-30,masters,0.05938242280285035
1959,4151,male,1,30-45,hs,0.10273972602739725
1960,1416,female,0,18-30,professional,0.13901345291479822
1961,1498,female,0,18-30,masters,0.05868544600938967
1962,427,male,0,18-30,bachelors,0.12471655328798185
1963,3325,female,0,30-45,professional,0.19621749408983452
1964,1894,male,0,18-30,hs,0.1383495145631068
1965,2879,male,1,30-45,professional,0.18202764976958524
1966,3596,male,0,18-30,hs,0.05128205128205128
1967,3380,male,0,18-30,bachelors,0.17798594847775176
1968,2900,male,1,30-45,bachelors,0.1163895486935867
1969,1088,female,0,30-45,masters,0.10904872389791183
1970,976,male,0,30-45,professional,0.14888888888888888
1971,720,male,0,30-45,bachelors,0.5321100917431193
1972,2145,female,0,18-30,bachelors,0.18888888888888888
1973,3548,male,0,45-60,hs,0.10819672131147541
1974,1492,male,0,18-30,bachelors,0.1172566371681416
1975,518,male,0,18-30,hs,0.10033444816053512
1976,2216,male,0,30-45,hs,0.08505747126436781
1977,4075,female,1,18-30,bachelors,0.2764976958525346
1978,1219,male,0,30-45,bachelors,0.1050228310502283
1979,1274,male,0,18-30,professional,0.0431266846361186
1980,3546,male,0,30-45,professional,0.08403361344537816
1981,3606,male,0,Under 18,hs,0.09623430962343096
1982,3357,female,0,30-45,bachelors,0.25586854460093894
1983,240,male,0,18-30,professional,0.10515021459227468
1984,3343,male,0,30-45,bachelors,0.07294117647058823
1985,1520,male,0,18-30,bachelors,0.20554272517321015
1986,963,female,1,30-45,hs,0.23427331887201736
1987,3027,female,0,30-45,hs,0.26851851851851855
1988,4278,male,0,18-30,hs,0.13333333333333333
1989,2174,female,0,30-45,bachelors,0.06944444444444445
1990,438,male,0,18-30,hs,0.23922413793103448
1991,1532,male,0,18-30,hs,0.07834101382488479
1992,182,male,0,18-30,hs,0.13566739606126915
1993,806,male,0,18-30,bachelors,0.10706638115631692
1994,1494,male,0,18-30,bachelors,0.13272311212814644
1995,2329,female,1,18-30,hs,0.21204819277108433
1996,4113,male,0,18-30,hs,0.13443396226415094
1997,2338,male,0,18-30,hs,0.08333333333333333
1998,3002,female,0,18-30,masters,0.11007025761124122
1999,2019,male,0,18-30,masters,0.15102974828375287
2000,670,male,0,,bachelors,0.09534883720930233
2001,1677,male,0,30-45,professional,0.08045977011494253
2002,3072,male,0,18-30,bachelors,0.116991643454039
2003,1111,male,0,18-30,hs,0.18080357142857142
2004,506,male,0,30-45,bachelors,0.2830188679245283
2005,687,female,0,18-30,bachelors,0.24146981627296588
2006,3755,male,1,18-30,bachelors,0.07547169811320754
2007,4252,female,0,18-30,some,0.42857142857142855
2008,1221,female,0,18-30,professional,0.1299559471365639
2009,3409,female,1,45-60,hs,0.15178571428571427
2010,2351,male,1,18-30,professional,0.11670480549199085
2011,3040,male,0,18-30,bachelors,0.07494145199063232
2012,835,male,0,18-30,masters,0.11208791208791209
2013,1340,male,0,18-30,bachelors,0.1484593837535014
2014,4178,male,0,45-60,hs,0.25
2015,2858,female,1,30-45,masters,0.1792452830188679
2016,231,male,0,18-30,bachelors,0.1010989010989011
2017,526,female,0,18-30,bachelors,0.14225941422594143
2018,3470,female,0,18-30,masters,0.09744779582366589
2019,129,male,0,30-45,bachelors,0.14767932489451477
2020,288,male,0,18-30,hs,0.22172949002217296
2021,3035,female,0,18-30,bachelors,0.10888252148997135
2022,2683,male,1,30-45,hs,0.13729977116704806
2023,504,male,0,30-45,bachelors,0.1513859275053305
2024,1149,male,0,30-45,masters,0.09345794392523364
2025,3827,female,0,18-30,bachelors,0.30917874396135264
2026,2379,female,0,18-30,bachelors,0.17454545454545456
2027,2665,female,0,18-30,hs,0.11666666666666667
2028,3684,female,0,45-60,bachelors,0.06741573033707865
2029,2424,female,0,18-30,bachelors,0.18501170960187355
2030,4240,male,0,30-45,bachelors,0.1111111111111111
2031,1436,male,1,30-45,bachelors,0.10141509433962265
2032,2999,male,0,30-45,masters,0.1865079365079365
2033,3839,male,1,18-30,bachelors,0.29009433962264153
2034,959,male,1,18-30,masters,0.12009237875288684
2035,1711,male,0,30-45,professional,0.07674418604651163
2036,2474,female,1,30-45,hs,0.10772833723653395
2037,1345,male,1,30-45,bachelors,0.20089285714285715
2038,1820,male,0,18-30,bachelors,0.06818181818181818
2039,848,male,1,30-45,bachelors,0.06796116504854369
2040,2850,male,0,30-45,hs,0.18466898954703834
2041,3108,male,0,18-30,professional,0.30454545454545456
2042,4174,male,0,30-45,hs,0.17751479289940827
2043,1223,male,1,30-45,professional,0.1076923076923077
2044,528,male,0,18-30,bachelors,0.13111111111111112
2045,2369,female,0,18-30,bachelors,0.1585081585081585
2046,2574,female,0,Under 18,hs,0.13238770685579196
2047,1713,male,0,18-30,hs,0.096045197740113
2048,3308,female,0,30-45,bachelors,0.10854503464203233
2049,291,female,0,30-45,hs,0.11320754716981132
2050,1968,female,0,18-30,bachelors,0.1111111111111111
2051,335,female,0,18-30,hs,0.10412147505422993
2052,1906,male,0,30-45,hs,0.1412037037037037
2053,1564,male,0,30-45,hs,0.08857808857808858
2054,2339,male,0,30-45,hs,0.13921113689095127
2055,2337,male,0,18-30,masters,0.09174311926605505
2056,207,male,0,Under 18,hs,0.09594882729211088
2057,3033,female,1,30-45,masters,0.22748815165876776
2058,999,male,0,18-30,hs,0.13174946004319654
2059,2974,male,0,18-30,hs,0.07551487414187644
2060,3107,female,0,18-30,bachelors,0.14725274725274726
2061,3551,male,0,18-30,bachelors,0.08391608391608392
2062,2081,male,0,18-30,bachelors,0.11688311688311688
2063,1191,male,0,45-60,bachelors,0.09557109557109557
2064,4219,male,0,30-45,professional,0.2608695652173913
2065,1282,male,1,18-30,bachelors,0.09333333333333334
2066,2425,male,0,18-30,masters,0.12206572769953052
2067,3843,male,0,18-30,bachelors,0.05827505827505827
2068,1668,male,1,18-30,bachelors,0.16780045351473924
2069,2691,male,0,18-30,hs,0.10714285714285714
2070,1753,male,0,18-30,professional,0.09198113207547169
2071,3011,male,0,18-30,hs,0.13986013986013987
2072,4044,male,0,30-45,professional,0.09859154929577464
2073,1363,male,0,30-45,professional,0.22142857142857142
2074,2393,female,0,30-45,bachelors,0.08
2075,620,male,0,30-45,masters,0.12155963302752294
2076,851,male,0,18-30,masters,0.24489795918367346
2077,3729,male,0,30-45,bachelors,0.14222222222222222
2078,2309,male,0,18-30,bachelors,0.16890080428954424
2079,1920,male,1,18-30,hs,0.275
2080,2842,male,0,30-45,hs,0.17339667458432304
2081,372,male,0,30-45,bachelors,0.0881057268722467
2082,3092,male,0,18-30,hs,0.07738095238095238
2083,2857,female,0,18-30,hs,0.16770186335403728
2084,658,male,0,18-30,hs,0.0947136563876652
2085,3055,female,0,18-30,hs,0.0988235294117647
2086,2213,female,0,18-30,masters,0.2361111111111111
2087,3336,male,0,18-30,hs,0.08490566037735849
2088,977,female,0,30-45,hs,0.11267605633802817
2089,600,male,0,18-30,bachelors,0.5168918918918919
2090,3297,male,0,18-30,hs,0.14647887323943662
2091,3162,female,0,30-45,masters,0.1191588785046729
2092,3455,male,0,30-45,masters,0.10311750599520383
2093,2421,female,1,18-30,hs,0.18181818181818182
2094,3102,male,0,30-45,professional,0.1580188679245283
2095,195,male,0,30-45,bachelors,0.08817204301075268
2096,2267,female,0,45-60,hs,0.08256880733944955
2097,3608,male,0,30-45,bachelors,0.10451306413301663
2098,1148,male,1,30-45,bachelors,0.10526315789473684
2099,400,female,0,30-45,bachelors,0.24342105263157895
2100,482,male,0,Under 18,hs,0.12315270935960591
2101,1298,female,1,18-30,bachelors,0.11504424778761062
2102,1658,male,0,18-30,bachelors,0.10643015521064302
2103,3235,female,0,30-45,bachelors,0.13189448441247004
2104,850,male,1,30-45,hs,0.22631578947368422
2105,1289,female,0,18-30,hs,0.1845102505694761
2106,1577,female,1,45-60,bachelors,0.13425925925925927
2107,3826,female,0,30-45,masters,0.22131147540983606
2108,1307,male,0,30-45,hs,0.5011820330969267
2109,1623,female,1,30-45,bachelors,0.17142857142857143
2110,1883,female,1,18-30,hs,0.11627906976744186
2111,2564,male,0,18-30,hs,0.3380281690140845
2112,14,male,1,30-45,bachelors,0.1956521739130435
2113,278,male,0,18-30,hs,0.16322314049586778
2114,2118,male,0,18-30,bachelors,0.11891891891891893
2115,1650,male,0,18-30,masters,0.11009174311926606
2116,1523,male,0,Under 18,hs,0.17328519855595667
2117,2834,female,1,30-45,masters,0.26744186046511625
2118,1461,male,0,30-45,hs,0.09195402298850575
2119,933,male,0,,some,0.15296803652968036
2120,463,female,0,18-30,bachelors,0.13348946135831383
2121,443,male,0,18-30,hs,0.31932773109243695
2122,2275,male,1,30-45,bachelors,0.10722610722610723
2123,3569,male,0,18-30,hs,0.10697674418604651
2124,2581,male,0,18-30,some,0.11933174224343675
2125,4273,female,0,18-30,bachelors,0.16393442622950818
2126,1878,male,1,18-30,professional,0.135632183908046
2127,909,male,1,18-30,hs,0.14977973568281938
2128,612,male,1,18-30,bachelors,0.8888888888888888
2129,3640,male,1,18-30,masters,0.20745920745920746
2130,3715,female,0,Over 60,professional,0.3930232558139535
2131,4256,female,0,18-30,bachelors,0.09090909090909091
2132,3500,male,0,18-30,hs,0.10478359908883828
2133,3881,male,0,18-30,masters,0.31322505800464034
2134,4122,female,1,30-45,hs,0.3333333333333333
2135,2451,male,1,18-30,bachelors,0.12296983758700696
2136,1112,female,0,18-30,hs,0.4444444444444444
2137,1774,female,0,18-30,professional,0.17366946778711484
2138,3615,male,0,30-45,masters,0.20229885057471264
2139,1696,male,0,30-45,hs,0.10730593607305935
2140,2170,male,0,18-30,hs,0.19142857142857142
2141,3884,female,0,30-45,bachelors,0.03953488372093023
2142,744,male,0,18-30,hs,0.11307420494699646
2143,3065,male,1,18-30,masters,0.19248826291079812
2144,2953,male,0,30-45,professional,0.19082125603864733
2145,421,male,0,18-30,masters,0.17484008528784648
2146,2289,male,1,30-45,bachelors,0.289544235924933
2147,2444,male,0,30-45,hs,0.08564814814814815
2148,904,male,0,18-30,hs,0.2517321016166282
2149,1018,male,0,18-30,professional,0.32558139534883723
2150,3918,male,0,30-45,bachelors,0.07441860465116279
2151,3637,male,0,18-30,bachelors,0.20092378752886836
2152,3272,male,0,30-45,hs,0.2827586206896552
2153,3450,female,0,30-45,hs,0.07494145199063232
2154,313,male,0,18-30,hs,0.29835390946502055
2155,3256,female,1,30-45,hs,0.16628175519630484
2156,3207,male,0,18-30,bachelors,0.25339366515837103
2157,2233,male,0,30-45,hs,0.09048723897911833
2158,2466,male,1,18-30,bachelors,0.03926096997690531
2159,3618,male,0,30-45,bachelors,0.07242990654205607
2160,2808,female,0,30-45,hs,0.09154929577464789
2161,66,male,0,30-45,masters,0.12727272727272726
2162,358,male,0,30-45,hs,0.09722222222222222
2163,3281,female,0,45-60,hs,0.096045197740113
2164,2636,male,1,18-30,masters,0.19679633867276888
2165,2195,male,1,18-30,hs,0.030732860520094562
2166,935,female,0,30-45,hs,0.33480176211453744
2167,3237,male,0,18-30,masters,0.06323185011709602
2168,4037,male,0,18-30,bachelors,0.16666666666666666
2169,2522,male,0,,bachelors,0.12045454545454545
2170,590,male,0,30-45,hs,0.07242990654205607
2171,2719,male,0,45-60,professional,0.3924050632911392
2172,171,male,1,30-45,some,0.13166144200626959
2173,1781,male,0,18-30,masters,0.0936768149882904
2174,1314,female,0,30-45,masters,0.3287037037037037
2175,946,female,0,30-45,hs,0.1380952380952381
2176,3990,male,0,18-30,bachelors,0.046052631578947366
2177,354,male,0,30-45,bachelors,0.0911214953271028
2178,1094,male,0,30-45,masters,0.1295774647887324
2179,773,male,1,30-45,bachelors,0.16780045351473924
2180,2643,male,0,30-45,bachelors,0.08771929824561403
2181,764,male,0,30-45,bachelors,0.2222222222222222
2182,3365,female,0,18-30,masters,0.13711583924349882
2183,1559,male,0,18-30,masters,0.07142857142857142
2184,4149,female,1,18-30,bachelors,0.13690476190476192
2185,3961,male,0,30-45,professional,0.17708333333333334
2186,3351,male,0,30-45,hs,0.09154929577464789
2187,3329,male,0,30-45,hs,0.07925407925407925
2188,880,male,1,30-45,masters,0.14545454545454545
2189,780,female,0,30-45,bachelors,0.22872340425531915
2190,1117,female,0,18-30,bachelors,0.07494145199063232
2191,710,male,0,18-30,hs,0.13926940639269406
2192,2291,male,0,30-45,masters,0.08083140877598152
2193,3103,female,0,18-30,bachelors,0.358974358974359
2194,998,male,0,18-30,bachelors,0.12527472527472527
2195,3977,female,0,18-30,bachelors,0.08274231678486997
2196,46,female,0,18-30,bachelors,0.11653116531165311
2197,993,female,0,18-30,bachelors,0.16203703703703703
2198,2709,male,0,30-45,bachelors,0.1891891891891892
2199,1471,female,1,45-60,bachelors,0.1756440281030445
2200,916,male,0,30-45,masters,0.12280701754385964
2201,2198,male,0,18-30,bachelors,0.22119815668202766
2202,802,female,0,30-45,professional,0.16741071428571427
2203,2589,female,1,30-45,some,0.17647058823529413
2204,576,male,0,30-45,masters,0.1318181818181818
2205,2783,female,0,18-30,bachelors,0.09195402298850575
2206,3024,male,1,30-45,bachelors,0.11041009463722397
2207,491,male,0,30-45,hs,0.17607223476297967
2208,2206,male,0,18-30,bachelors,0.1
2209,3486,female,1,45-60,hs,0.3564356435643564
2210,4019,female,1,45-60,bachelors,0.18202764976958524
2211,2867,male,1,18-30,hs,0.12558139534883722
2212,2223,male,0,18-30,hs,0.10052910052910052
2213,47,male,0,18-30,bachelors,0.296875
2214,3192,male,0,45-60,masters,0.15639810426540285
2215,1346,male,0,18-30,hs,0.13657407407407407
2216,376,female,0,18-30,bachelors,0.11555555555555555
2217,1434,male,0,18-30,professional,0.08083140877598152
2218,2702,female,0,Over 60,masters,0.07294117647058823
2219,1695,male,0,30-45,hs,0.47411444141689374
2220,3553,male,0,18-30,some,0.17482517482517482
2221,2558,male,0,30-45,bachelors,0.1136890951276102
2222,1168,male,0,18-30,hs,0.10430839002267574
2223,17,male,0,18-30,professional,0.16488222698072805
2224,2107,male,0,18-30,hs,0.05698005698005698
2225,1952,male,0,18-30,hs,0.18906605922551253
2226,795,male,0,18-30,professional,0.09029345372460497
2227,2994,male,0,18-30,masters,0.12589073634204276
2228,2541,male,0,18-30,hs,0.13238770685579196
2229,865,male,0,18-30,hs,0.07789473684210527
2230,2103,male,0,30-45,professional,0.16784869976359337
2231,1151,male,0,18-30,bachelors,0.15419501133786848
2232,3332,male,0,30-45,bachelors,0.23222748815165878
2233,2825,female,0,18-30,hs,0.09722222222222222
2234,1392,male,0,18-30,masters,0.19069767441860466
2235,2746,male,0,45-60,bachelors,0.12037037037037036
2236,1605,female,0,30-45,masters,0.19679633867276888
2237,1922,male,0,18-30,hs,0.4930232558139535
2238,1832,male,0,18-30,bachelors,0.10830324909747292
2239,3339,male,0,18-30,bachelors,0.07294117647058823
2240,3686,female,0,18-30,masters,0.07754010695187166
2241,834,male,0,30-45,bachelors,0.11087420042643924
2242,2303,male,0,18-30,professional,0.12915129151291513
2243,4013,male,0,30-45,masters,0.1724137931034483
2244,1127,male,0,18-30,bachelors,0.13186813186813187
2245,3046,female,0,30-45,professional,0.07834101382488479
2246,820,male,1,30-45,masters,0.33125
2247,23,male,1,30-45,professional,0.1506276150627615
2248,3701,female,0,18-30,bachelors,0.12385321100917432
2249,1613,male,0,18-30,professional,0.14849187935034802
2250,412,male,0,30-45,bachelors,0.11832946635730858
2251,2927,female,0,18-30,professional,0.0945273631840796
2252,3071,male,0,18-30,professional,0.15777262180974477
2253,2899,male,0,18-30,bachelors,0.0936768149882904
2254,987,female,1,30-45,bachelors,0.19271948608137046
2255,4069,female,1,30-45,hs,0.19675925925925927
2256,512,male,0,45-60,professional,0.18181818181818182
2257,2959,male,0,18-30,professional,0.12385321100917432
2258,2232,male,1,30-45,masters,0.10648148148148148
2259,2188,male,0,18-30,bachelors,0.18181818181818182
2260,3122,female,0,30-45,masters,0.1092896174863388
2261,1876,female,0,45-60,hs,0.21261682242990654
2262,2598,female,0,30-45,bachelors,0.31542056074766356
2263,1241,female,0,18-30,hs,0.15056179775280898
2264,1137,male,1,18-30,bachelors,0.08744394618834081
2265,1586,female,0,18-30,hs,0.08624708624708624
2266,1933,male,0,30-45,bachelors,0.47586206896551725
2267,3472,female,0,18-30,bachelors,0.13368983957219252
2268,3105,female,1,18-30,some,0.13023255813953488
2269,1384,male,0,18-30,hs,0.36363636363636365
2270,2182,male,0,18-30,bachelors,0.4032258064516129
2271,3837,male,0,30-45,masters,0.10869565217391304
2272,2222,female,0,18-30,bachelors,0.5235849056603774
2273,6,female,0,30-45,professional,0.08541666666666667
2274,2486,male,0,45-60,masters,0.2152777777777778
2275,2143,female,1,45-60,hs,0.16
2276,1420,female,0,30-45,professional,0.06873614190687362
2277,543,male,0,18-30,professional,0.18518518518518517
2278,3534,female,0,18-30,bachelors,0.1320754716981132
2279,1930,male,0,18-30,masters,0.14918414918414918
2280,2931,female,0,18-30,hs,0.13702623906705538
2281,284,male,0,18-30,bachelors,0.07838983050847458
2282,3966,female,0,45-60,bachelors,0.3333333333333333
2283,3674,male,0,30-45,professional,0.024390243902439025
2284,3985,male,0,45-60,bachelors,0.037037037037037035
2285,329,male,0,18-30,bachelors,0.1336206896551724
2286,1431,female,1,18-30,bachelors,0.26229508196721313
2287,486,male,1,30-45,hs,0.2550335570469799
2288,317,male,0,18-30,bachelors,0.11688311688311688
2289,500,male,0,45-60,professional,0.10657596371882086
2290,510,female,0,30-45,doctorate,0.2924187725631769
2291,2008,female,0,18-30,hs,0.06551724137931035
2292,3891,male,0,18-30,bachelors,0.21204819277108433
2293,1294,male,0,18-30,masters,0.2168141592920354
2294,2109,male,1,30-45,hs,0.2514124293785311
2295,4231,female,1,30-45,hs,0.1320754716981132
2296,3685,male,0,30-45,hs,0.12558139534883722
2297,1653,male,0,18-30,hs,0.1179245283018868
2298,4241,male,1,30-45,masters,0.08360128617363344
2299,3014,male,0,18-30,professional,0.3225806451612903
2300,327,male,1,18-30,professional,0.14093959731543623
2301,2504,female,1,18-30,hs,0.1111111111111111
2302,3636,female,1,18-30,hs,0.07192575406032482
2303,1061,male,1,18-30,bachelors,0.08310249307479224
2304,3556,male,1,18-30,bachelors,0.14696485623003194
2305,1141,female,0,30-45,hs,0.16630196936542668
2306,712,male,0,18-30,hs,0.1457725947521866
2307,1267,male,0,30-45,hs,0.13258426966292136
2308,3159,male,0,18-30,bachelors,0.12206572769953052
2309,4270,male,0,30-45,masters,0.21212121212121213
2310,838,male,0,18-30,bachelors,0.24739583333333334
2311,606,male,0,30-45,professional,0.10660980810234541
2312,2447,male,0,30-45,masters,0.16822429906542055
2313,1028,male,0,18-30,hs,0.14864864864864866
2314,1155,male,0,18-30,professional,0.4411764705882353
2315,2700,female,0,45-60,hs,0.12790697674418605
2316,722,male,0,30-45,hs,0.12694877505567928
2317,3748,female,1,45-60,professional,
2318,3424,male,0,18-30,bachelors,0.14893617021276595
2319,304,male,0,18-30,bachelors,0.0967741935483871
2320,4233,male,0,18-30,masters,0.25
2321,2734,male,1,18-30,bachelors,0.10294117647058823
2322,2986,male,0,18-30,bachelors,0.0801781737193764
2323,574,male,0,30-45,hs,0.12012987012987013
2324,4058,female,0,18-30,bachelors,0.21311475409836064
2325,4073,female,1,30-45,bachelors,0.1792452830188679
2326,2146,male,0,Under 18,some,0.13163972286374134
2327,2906,female,0,18-30,bachelors,0.09770114942528736
2328,3552,male,0,Under 18,hs,0.08755760368663594
2329,1369,female,0,18-30,professional,0.11805555555555555
2330,4179,female,1,Over 60,bachelors,0.25
2331,1198,female,0,18-30,bachelors,0.07322654462242563
2332,253,male,0,18-30,bachelors,0.07300884955752213
2333,3429,female,0,30-45,professional,0.1596244131455399
2334,2030,male,0,18-30,hs,0.10904872389791183
2335,321,male,0,18-30,hs,0.11349036402569593
