,worker_id,gender,english_first_language,age_group,education,ratio
1107,749,male,1,30-45,bachelors,0.25882352941176473
1108,97,male,0,30-45,hs,0.1328358208955224
1109,1768,male,0,30-45,hs,0.06390977443609022
1110,3623,male,0,18-30,professional,0.030612244897959183
1111,105,female,0,30-45,masters,0.2143658810325477
1112,748,male,0,30-45,bachelors,0.11688311688311688
1113,3595,male,0,18-30,bachelors,0.016129032258064516
1114,2510,male,0,30-45,bachelors,0.14634146341463414
1115,763,male,0,30-45,hs,0.1733615221987315
1116,2925,male,0,30-45,masters,0.011235955056179775
1117,2929,male,0,18-30,bachelors,0.2979591836734694
1118,1271,male,0,18-30,bachelors,0.23434991974317818
1119,1259,male,0,30-45,bachelors,0.06944444444444445
1120,390,male,0,30-45,masters,0.11864406779661017
1121,1856,male,0,18-30,hs,0.2862523540489642
1122,1522,female,0,45-60,hs,0.36046511627906974
1123,66,male,0,18-30,masters,0.08464566929133858
1124,2122,male,0,30-45,bachelors,0.5865384615384616
1125,1144,female,1,30-45,hs,0.27058823529411763
1126,3451,female,1,30-45,some,0.030927835051546393
1127,2551,male,0,30-45,bachelors,0.2570093457943925
1128,896,male,0,18-30,hs,0.09042553191489362
1129,3905,female,0,45-60,masters,0.18181818181818182
1130,734,male,0,18-30,bachelors,0.10822147651006711
1131,2724,male,0,30-45,bachelors,0.19402985074626866
1132,2485,female,0,18-30,masters,0.01092896174863388
1133,681,male,0,30-45,hs,0.15
1134,222,male,0,30-45,hs,0.18801652892561985
1135,3157,male,0,30-45,hs,0.0851063829787234
1136,2086,male,0,18-30,bachelors,0.33460076045627374
1137,832,female,0,30-45,bachelors,0.10454545454545454
1138,1687,male,0,18-30,hs,0.1111111111111111
1139,3514,female,0,30-45,hs,0.26174496644295303
1140,3178,female,0,45-60,masters,0.42857142857142855
1141,1279,male,0,18-30,bachelors,0.011299435028248588
1142,341,female,1,45-60,bachelors,0.2127659574468085
1143,2018,male,0,30-45,masters,0.024070021881838075
1144,2419,male,0,30-45,bachelors,0.2127659574468085
1145,1879,female,0,30-45,professional,0.16714697406340057
1146,250,male,0,18-30,masters,0.17467248908296942
1147,3212,male,0,30-45,masters,0.23927765237020315
1148,2635,female,0,18-30,bachelors,0.23121387283236994
1149,215,male,0,30-45,hs,0.1406025824964132
1150,3920,female,0,30-45,masters,0.3125
1151,3529,female,1,45-60,bachelors,0.6666666666666666
1152,3041,male,0,18-30,hs,0.07471264367816093
1153,252,female,0,30-45,hs,0.36525612472160357
1154,450,female,0,18-30,bachelors,0.1127659574468085
1155,2735,male,1,45-60,professional,0.3076923076923077
1156,551,male,0,18-30,hs,0.25675675675675674
1157,3884,male,0,18-30,professional,0.6413043478260869
1158,752,male,0,18-30,masters,0.26744186046511625
1159,3686,male,0,30-45,hs,0.010101010101010102
1160,2696,male,0,18-30,bachelors,0.8691588785046729
1161,2768,female,0,30-45,hs,0.680327868852459
1162,1235,male,0,30-45,bachelors,0.23529411764705882
1163,1138,male,0,30-45,bachelors,0.1574585635359116
1164,57,male,0,18-30,masters,0.41819772528433946
1165,263,male,0,45-60,bachelors,0.19551681195516812
1166,600,male,0,18-30,bachelors,0.18528995756718528
1167,2546,male,1,18-30,professional,0.5839598997493735
1168,211,male,0,30-45,bachelors,0.088
1169,1139,male,1,30-45,professional,0.3104575163398693
1170,3857,male,0,30-45,professional,0.4444444444444444
1171,3078,male,0,18-30,professional,0.014492753623188406
1172,838,female,0,45-60,hs,0.3411764705882353
1173,1755,male,0,18-30,bachelors,0.10074626865671642
1174,2026,female,1,18-30,hs,0.15193370165745856
1175,893,female,1,30-45,hs,0.21649484536082475
1176,1679,male,0,30-45,bachelors,0.25630252100840334
1177,3155,female,0,30-45,masters,0.3076923076923077
1178,1219,female,0,45-60,hs,0.1951219512195122
1179,1467,female,0,30-45,bachelors,0.10857142857142857
1180,675,female,1,18-30,some,0.1908763505402161
1181,1764,male,0,45-60,some,0.07086614173228346
1182,3711,female,0,30-45,masters,0.018867924528301886
1183,3823,male,0,18-30,masters,0.3333333333333333
1184,3471,male,0,18-30,hs,0.03296703296703297
1185,3929,female,1,45-60,hs,0.2222222222222222
1186,2462,female,0,45-60,bachelors,0.04712041884816754
1187,1425,male,0,30-45,professional,0.2634146341463415
1188,3067,male,0,30-45,professional,0.14857142857142858
1189,2647,male,0,18-30,bachelors,0.08597285067873303
1190,1055,male,0,45-60,professional,0.11076923076923077
1191,2837,female,1,30-45,hs,0.07291666666666667
1192,758,male,1,30-45,masters,0.1278735632183908
1193,2159,male,0,Over 60,professional,0.07972665148063782
1194,502,female,0,30-45,hs,0.5515873015873016
1195,1189,male,0,18-30,professional,0.02973977695167286
1196,2976,male,0,18-30,hs,0.12953367875647667
1197,1048,male,0,30-45,professional,0.22966507177033493
1198,1379,male,0,18-30,bachelors,
1199,3777,male,0,30-45,masters,0.22916666666666666
1200,1791,male,0,30-45,hs,0.08045977011494253
1201,3726,female,1,45-60,professional,0.41935483870967744
1202,901,female,0,30-45,bachelors,0.14217557251908397
1203,3430,female,0,18-30,bachelors,0.1625
1204,1746,female,0,30-45,hs,0.28169014084507044
1205,1124,female,1,30-45,bachelors,0.09287925696594428
1206,1591,male,0,Under 18,some,0.0213903743315508
1207,1420,female,0,18-30,bachelors,0.19912472647702406
1208,645,female,0,18-30,professional,0.13107822410147993
1209,707,female,0,18-30,bachelors,0.2884955752212389
1210,863,male,0,18-30,bachelors,0.2507903055848261
1211,3587,female,0,18-30,masters,0.4274193548387097
1212,1351,female,0,30-45,bachelors,0.29069767441860467
1213,2417,female,0,45-60,masters,0.3717948717948718
1214,1181,male,0,45-60,bachelors,0.2698412698412698
1215,1038,male,0,18-30,masters,0.09141274238227147
1216,3810,male,1,18-30,bachelors,0.2923076923076923
1217,3377,male,0,30-45,professional,0.1919191919191919
1218,497,male,0,18-30,professional,0.11231281198003328
1219,811,male,0,30-45,hs,0.16298811544991512
1220,3779,male,0,18-30,bachelors,
1221,884,female,1,30-45,hs,0.18604651162790697
1222,3001,male,1,18-30,bachelors,0.47435897435897434
1223,3017,male,0,18-30,hs,0.1935483870967742
1224,538,male,0,30-45,hs,0.23979591836734693
1225,659,female,1,30-45,professional,0.18461538461538463
1226,845,female,1,30-45,bachelors,0.5260989010989011
1227,2856,female,0,30-45,bachelors,0.0966183574879227
1228,3500,female,1,30-45,bachelors,0.25517241379310346
1229,771,male,0,30-45,hs,0.08078602620087336
1230,593,female,1,30-45,bachelors,0.37073170731707317
1231,3174,male,0,18-30,bachelors,0.05660377358490566
1232,1114,male,0,30-45,professional,0.19083969465648856
1233,1949,female,1,18-30,hs,0.16666666666666666
1234,1909,male,0,18-30,bachelors,0.24738675958188153
1235,3747,male,0,18-30,masters,0.052083333333333336
1236,402,male,0,30-45,professional,0.19080459770114944
1237,3274,male,1,30-45,bachelors,0.5
1238,3200,male,1,30-45,professional,0.1875
1239,3131,male,0,18-30,bachelors,0.09183673469387756
1240,1497,male,0,18-30,masters,0.12602739726027398
1241,3444,female,0,18-30,hs,0.1111111111111111
1242,2234,female,1,30-45,professional,0.2585034013605442
1243,484,male,0,18-30,bachelors,0.06864064602960969
1244,2865,male,1,18-30,bachelors,0.4235294117647059
1245,1391,female,0,30-45,bachelors,0.13656387665198239
1246,3122,male,1,18-30,hs,0.32
1247,2075,male,0,45-60,doctorate,0.29737609329446063
1248,1186,female,1,45-60,bachelors,0.1693121693121693
1249,2897,female,0,30-45,professional,0.23983739837398374
1250,1400,female,0,18-30,hs,0.16739446870451238
1251,1865,male,0,18-30,hs,0.012195121951219513
1252,447,male,0,30-45,masters,0.1773981603153745
1253,1257,male,0,30-45,masters,
1254,2375,male,0,18-30,bachelors,0.10309278350515463
1255,2766,male,0,18-30,bachelors,0.44621513944223107
1256,2659,female,0,18-30,bachelors,
1257,943,male,0,30-45,bachelors,0.05813953488372093
1258,1408,female,0,18-30,masters,0.275
1259,3679,male,0,18-30,bachelors,0.042105263157894736
1260,2434,male,0,30-45,hs,0.4463276836158192
1261,1640,male,0,30-45,professional,0.22872340425531915
1262,1118,female,1,18-30,professional,0.09090909090909091
1263,3964,male,0,Under 18,some,0.2222222222222222
1264,1026,female,1,30-45,bachelors,0.24083769633507854
1265,759,female,0,30-45,hs,0.2912280701754386
1266,689,male,0,18-30,bachelors,0.27184466019417475
1267,3684,female,0,30-45,hs,0.3028571428571429
1268,2326,female,0,45-60,bachelors,0.16032064128256512
1269,3734,male,0,30-45,bachelors,0.25
1270,3293,male,0,30-45,masters,0.625
1271,210,male,1,30-45,professional,0.15384615384615385
1272,114,male,0,18-30,masters,0.1403118040089087
1273,155,male,0,,hs,0.335
1274,2896,female,0,18-30,bachelors,0.15357142857142858
1275,638,other,0,18-30,bachelors,0.4457831325301205
1276,3141,female,0,18-30,masters,0.34911242603550297
1277,2113,male,0,18-30,bachelors,0.15444015444015444
1278,3627,male,1,30-45,masters,0.2916666666666667
1279,46,male,0,18-30,bachelors,0.2819614711033275
1280,2243,female,0,18-30,bachelors,0.41262135922330095
1281,1023,female,0,30-45,professional,0.03125
1282,1183,male,0,18-30,bachelors,0.09034653465346534
1283,631,male,0,30-45,masters,0.2728658536585366
1284,731,male,0,18-30,masters,0.23874755381604695
1285,224,male,0,18-30,hs,0.10572687224669604
1286,1536,male,0,30-45,professional,0.11020408163265306
1287,3270,male,0,18-30,bachelors,0.052083333333333336
1288,1116,female,0,18-30,hs,0.09207161125319693
1289,682,female,0,30-45,professional,0.16299019607843138
1290,2536,female,0,18-30,hs,0.6023622047244095
1291,2652,female,0,18-30,bachelors,0.04
1292,1317,female,0,18-30,hs,0.18421052631578946
1293,1692,male,0,18-30,masters,
1294,188,female,1,30-45,hs,0.13006134969325153
1295,2487,female,1,Under 18,bachelors,0.20588235294117646
1296,2729,male,0,30-45,masters,0.03076923076923077
1297,801,male,0,18-30,hs,0.32142857142857145
1298,2150,female,0,18-30,bachelors,0.19185282522996058
1299,472,female,0,18-30,bachelors,0.09823182711198428
1300,3002,male,1,18-30,bachelors,0.10909090909090909
1301,2005,male,0,18-30,hs,0.078125
1302,3787,male,0,30-45,professional,0.3979591836734694
1303,568,male,0,18-30,masters,0.0475482912332838
1304,181,male,0,30-45,bachelors,0.05847953216374269
1305,3484,female,1,30-45,bachelors,0.3181818181818182
1306,2224,male,0,18-30,hs,0.22014925373134328
1307,3758,female,0,18-30,bachelors,0.30303030303030304
1308,25,male,0,30-45,hs,0.1845672575599583
1309,1750,male,0,30-45,bachelors,0.13995943204868155
1310,2483,female,0,Over 60,hs,0.2875
1311,400,male,0,18-30,professional,0.3847402597402597
1312,1244,male,1,18-30,bachelors,0.11666666666666667
1313,820,male,0,30-45,bachelors,0.12622309197651663
1314,886,female,0,18-30,bachelors,0.030303030303030304
1315,3103,female,1,18-30,bachelors,0.1
1316,1869,male,0,18-30,bachelors,0.09003215434083602
1317,1486,female,1,18-30,hs,0.4785276073619632
1318,3752,female,1,30-45,hs,0.4025974025974026
1319,2368,male,0,30-45,bachelors,0.12
1320,314,female,0,18-30,hs,0.2224824355971897
1321,1598,female,1,30-45,hs,0.05102040816326531
1322,881,male,0,30-45,masters,0.0802407221664995
1323,3028,male,0,30-45,masters,0.2899628252788104
1324,3281,male,0,30-45,masters,0.1048951048951049
1325,189,male,0,30-45,masters,0.660574412532637
1326,1362,male,0,18-30,masters,0.15712187958883994
1327,350,male,0,30-45,masters,0.13362701908957417
1328,626,female,1,30-45,bachelors,0.15151515151515152
1329,2080,male,0,18-30,bachelors,0.08333333333333333
1330,3877,female,1,30-45,bachelors,0.6
1331,3176,female,1,18-30,bachelors,0.17894736842105263
1332,3468,female,1,18-30,bachelors,0.1111111111111111
1333,1157,male,0,18-30,hs,0.05113636363636364
1334,2649,male,0,30-45,hs,0.4014251781472684
1335,3125,male,0,30-45,masters,0.15315315315315314
1336,558,male,0,30-45,bachelors,0.188422247446084
1337,1995,male,0,30-45,professional,0.12
1338,2737,male,1,18-30,masters,0.04046242774566474
1339,348,male,0,30-45,hs,0.12884333821376281
1340,3974,female,1,18-30,hs,0.45454545454545453
1341,3145,male,0,30-45,hs,0.2511013215859031
1342,2185,male,0,30-45,bachelors,0.22432432432432434
1343,2382,male,0,30-45,hs,0.27241379310344827
1344,3319,male,1,30-45,bachelors,0.5491803278688525
1345,3119,male,1,18-30,bachelors,0.375
1346,2533,male,0,18-30,professional,0.14002642007926025
1347,2100,male,0,18-30,masters,0.04225352112676056
1348,1793,male,0,18-30,bachelors,0.155
1349,1202,female,0,30-45,hs,0.04918032786885246
1350,1770,male,0,18-30,hs,0.03768844221105527
1351,3578,female,0,18-30,masters,0.2743362831858407
1352,3839,male,0,30-45,professional,0.2727272727272727
1353,209,male,0,Under 18,hs,0.21710526315789475
1354,1070,male,0,Under 18,masters,0.04310344827586207
1355,1381,male,0,18-30,hs,0.2275449101796407
1356,1527,female,1,18-30,hs,0.16475095785440613
1357,2607,female,0,18-30,professional,0.06963788300835655
1358,963,male,0,18-30,masters,0.01824817518248175
1359,2588,male,0,18-30,bachelors,0.21428571428571427
1360,839,female,1,30-45,bachelors,0.13828689370485037
1361,2917,male,0,30-45,doctorate,0.1346153846153846
1362,3248,male,0,30-45,bachelors,0.2647058823529412
1363,1885,male,0,18-30,hs,0.27348066298342544
1364,1239,female,0,30-45,professional,0.12383177570093458
1365,1112,female,0,18-30,bachelors,0.2905405405405405
1366,2126,female,1,30-45,bachelors,0.15730337078651685
1367,2176,male,1,18-30,bachelors,0.09581881533101046
1368,173,male,1,18-30,bachelors,0.2857142857142857
1369,3232,male,0,18-30,masters,0.34285714285714286
1370,1715,female,0,18-30,masters,0.2799227799227799
1371,2862,male,1,30-45,masters,0.06941838649155722
1372,2538,male,0,30-45,bachelors,0.14840182648401826
1373,1334,female,0,30-45,masters,0.04225352112676056
1374,710,male,0,18-30,bachelors,0.2425531914893617
1375,282,female,0,30-45,hs,0.4744897959183674
1376,65,male,0,Under 18,hs,0.0801564027370479
1377,3413,female,0,30-45,professional,0.37894736842105264
1378,1058,male,0,30-45,professional,0.048051948051948054
1379,3606,male,0,30-45,bachelors,0.15463917525773196
1380,2188,female,0,45-60,hs,0.32558139534883723
1381,1660,male,0,30-45,professional,0.08235294117647059
1382,3441,female,1,30-45,masters,0.5208333333333334
1383,910,male,0,18-30,bachelors,0.14318706697459585
1384,1214,male,0,30-45,masters,0.09219858156028368
1385,1440,female,1,18-30,bachelors,0.2101010101010101
1386,1269,male,0,45-60,bachelors,0.16750629722921914
1387,3224,male,0,18-30,hs,0.13924050632911392
1388,1380,female,0,18-30,masters,0.04050632911392405
1389,130,male,0,30-45,hs,0.09840201850294365
1390,2889,male,0,30-45,hs,0.15510204081632653
1391,2583,male,0,30-45,professional,0.171875
1392,2470,female,1,45-60,bachelors,0.22023809523809523
1393,2200,female,0,18-30,hs,0.5
1394,1656,male,0,18-30,bachelors,0.02127659574468085
1395,1738,male,0,30-45,masters,0.09829059829059829
1396,3817,male,0,30-45,professional,0.011764705882352941
1397,3115,male,0,30-45,hs,0.1534090909090909
1398,3819,female,0,30-45,hs,0.03571428571428571
1399,2265,female,0,30-45,bachelors,0.1602112676056338
1400,1809,female,0,30-45,masters,0.14705882352941177
1401,2542,male,0,18-30,bachelors,0.1482889733840304
1402,1132,male,0,30-45,bachelors,0.14662273476112025
1403,3466,male,0,18-30,professional,0.27
1404,36,male,0,30-45,hs,0.16247379454926625
1405,1065,male,0,18-30,bachelors,0.05688073394495413
1406,2948,male,0,18-30,professional,0.6910569105691057
1407,3406,male,0,30-45,hs,0.1286549707602339
1408,712,male,1,18-30,doctorate,0.6363636363636364
1409,1338,female,0,18-30,bachelors,0.2791712104689204
1410,841,male,1,30-45,bachelors,0.14285714285714285
1411,3359,female,0,45-60,hs,0.33992094861660077
1412,1994,male,0,18-30,bachelors,0.2399232245681382
1413,3354,female,1,30-45,hs,0.5882352941176471
1414,2786,male,0,18-30,bachelors,0.1978021978021978
1415,2666,male,0,30-45,bachelors,0.16666666666666666
1416,1324,male,0,45-60,bachelors,0.1527777777777778
1417,1846,female,0,18-30,bachelors,0.07605633802816901
1418,2582,female,1,18-30,bachelors,0.13941018766756033
1419,1533,male,0,45-60,masters,0.2649122807017544
1420,3121,male,1,30-45,hs,0.28488372093023256
1421,3143,female,1,18-30,hs,0.38235294117647056
1422,3717,male,1,Under 18,hs,0.12371134020618557
1423,1215,female,0,45-60,masters,0.18937644341801385
1424,699,male,1,30-45,hs,0.3037156704361874
1425,532,male,0,45-60,masters,0.31605562579013907
1426,2653,female,0,45-60,professional,0.031746031746031744
1427,3098,female,1,45-60,masters,0.14285714285714285
1428,3021,male,0,18-30,professional,0.14534883720930233
1429,389,female,0,30-45,bachelors,0.15593220338983052
1430,744,male,0,18-30,masters,0.14262295081967213
1431,223,male,0,30-45,professional,0.20147420147420148
1432,741,male,0,45-60,bachelors,0.3083475298126065
1433,1238,male,0,18-30,hs,0.14457831325301204
1434,2072,female,1,18-30,hs,0.15816326530612246
1435,518,male,0,18-30,hs,0.11324944485566248
1436,3269,male,1,30-45,hs,0.19298245614035087
1437,284,female,0,30-45,bachelors,0.39430284857571213
1438,2995,male,1,30-45,bachelors,0.09803921568627451
1439,49,male,0,18-30,professional,0.1751592356687898
1440,804,male,0,30-45,bachelors,0.11994784876140809
1441,3638,male,0,30-45,professional,0.5528455284552846
1442,519,male,0,30-45,professional,0.18371212121212122
1443,2101,male,0,30-45,hs,0.10824742268041238
1444,1332,female,0,45-60,hs,0.2103861517976032
1445,1942,male,0,30-45,hs,0.10248447204968944
1446,334,male,0,18-30,masters,0.24371859296482412
1447,80,male,0,30-45,masters,0.10320641282565131
1448,3370,female,0,18-30,bachelors,0.2379421221864952
1449,1104,male,0,30-45,hs,0.08888888888888889
1450,281,male,0,30-45,masters,0.16143497757847533
1451,3142,male,0,18-30,bachelors,0.4885057471264368
1452,1258,male,0,18-30,professional,0.08067940552016985
1453,1853,male,0,30-45,hs,0.13544668587896252
1454,1398,male,0,18-30,bachelors,0.16744186046511628
1455,2851,female,0,30-45,bachelors,0.2033898305084746
1456,702,female,0,18-30,bachelors,0.6818181818181818
1457,1819,female,0,Over 60,some,0.5123152709359606
1458,1725,female,0,18-30,bachelors,0.15047619047619049
1459,2167,male,0,45-60,professional,0.28982725527831094
1460,1320,female,0,30-45,masters,
1461,3875,male,0,18-30,bachelors,0.4065040650406504
1462,2941,female,0,45-60,professional,0.5482233502538071
1463,2835,male,0,18-30,professional,0.010362694300518135
1464,2486,male,0,45-60,bachelors,0.0990990990990991
1465,1059,female,0,18-30,hs,0.05868814729574223
1466,2718,male,0,Under 18,some,0.13076923076923078
1467,126,male,0,18-30,bachelors,0.0711892797319933
1468,3572,male,0,18-30,hs,0.4019607843137255
1469,3303,male,0,30-45,bachelors,0.2944606413994169
1470,2790,male,0,18-30,masters,0.22636103151862463
1471,4010,female,0,30-45,bachelors,0.3764705882352941
1472,1649,male,0,18-30,professional,0.02857142857142857
1473,2826,female,0,45-60,bachelors,0.25
1474,240,male,0,18-30,bachelors,0.23529411764705882
1475,3417,male,0,30-45,professional,0.12
1476,859,male,0,30-45,bachelors,0.1746031746031746
1477,3765,male,0,30-45,bachelors,0.25510204081632654
1478,476,female,0,30-45,hs,0.4193011647254576
1479,1292,male,0,18-30,masters,0.10714285714285714
1480,2057,male,0,30-45,bachelors,0.6818181818181818
1481,2620,male,0,45-60,masters,0.42328042328042326
1482,2852,female,0,30-45,masters,0.24745762711864408
1483,830,male,0,18-30,hs,0.4430379746835443
1484,889,male,0,30-45,bachelors,0.06756756756756757
1485,1758,female,0,18-30,hs,0.06470588235294118
1486,359,male,0,18-30,doctorate,0.14184397163120568
1487,2730,female,0,18-30,masters,0.08088235294117647
1488,3392,male,1,Under 18,bachelors,0.08947368421052632
1489,1934,male,0,45-60,professional,0.411663807890223
1490,1971,male,1,18-30,bachelors,0.16911764705882354
1491,1346,male,0,30-45,bachelors,0.4068965517241379
1492,1523,male,0,30-45,bachelors,0.35119047619047616
1493,2953,female,0,30-45,hs,0.1377551020408163
1494,391,male,0,18-30,bachelors,0.08649173955296405
1495,1137,female,0,45-60,hs,0.15483870967741936
1496,2804,male,0,30-45,masters,0.05759162303664921
1497,1771,male,0,18-30,hs,0.15
1498,999,male,0,30-45,bachelors,0.02040816326530612
1499,310,male,0,18-30,bachelors,0.09700176366843033
1500,730,female,0,18-30,bachelors,0.15053763440860216
1501,3234,female,0,18-30,bachelors,0.4444444444444444
1502,2788,male,0,30-45,bachelors,0.36904761904761907
1503,1263,female,0,30-45,bachelors,0.3416666666666667
1504,2109,male,0,30-45,masters,0.06358381502890173
1505,1713,female,0,18-30,hs,0.061452513966480445
1506,2423,female,0,18-30,hs,0.3586206896551724
1507,3939,male,1,18-30,masters,0.18556701030927836
1508,3671,male,0,18-30,hs,0.06382978723404255
1509,2519,male,1,18-30,masters,0.15810276679841898
1510,1559,male,0,30-45,bachelors,0.5625
1511,1904,male,0,18-30,bachelors,0.16666666666666666
1512,789,female,0,18-30,bachelors,0.23346303501945526
1513,1194,female,0,18-30,hs,0.058823529411764705
1514,1325,male,0,18-30,hs,0.15272244355909695
1515,3214,male,0,18-30,hs,0.18796992481203006
1516,1225,female,0,18-30,hs,0.08108108108108109
1517,109,male,0,18-30,hs,0.24556489262371614
1518,2288,female,0,18-30,bachelors,0.1
1519,2834,male,0,30-45,masters,0.2756756756756757
1520,3840,female,0,18-30,bachelors,0.21721311475409835
1521,2028,female,0,18-30,bachelors,0.06720977596741344
1522,2843,female,0,18-30,bachelors,0.10385756676557864
1523,3845,female,0,18-30,bachelors,0.17131474103585656
1524,3367,female,0,18-30,bachelors,0.015384615384615385
1525,3802,female,0,18-30,bachelors,0.1553784860557769
1526,2006,female,0,18-30,bachelors,0.027227722772277228
1527,3460,female,0,18-30,bachelors,0.11940298507462686
1528,625,female,0,18-30,bachelors,0.07979626485568761
1529,1453,female,0,18-30,bachelors,0.0830945558739255
1530,1582,female,0,18-30,masters,0.18313953488372092
1531,835,female,0,18-30,bachelors,0.07777777777777778
1532,1566,female,0,18-30,hs,0.09272727272727273
1533,3687,female,0,,hs,0.01020408163265306
1534,1485,female,0,18-30,hs,0.1297134238310709
1535,2174,female,0,18-30,bachelors,0.14780600461893764
1536,2360,female,1,18-30,bachelors,0.20490367775831875
1537,3299,female,0,18-30,hs,0.21330275229357798
1538,2745,female,0,18-30,hs,0.1716101694915254
1539,2750,female,0,18-30,bachelors,0.10572687224669604
1540,774,female,1,18-30,bachelors,0.22174840085287847
1541,721,female,0,18-30,bachelors,0.07972270363951472
1542,2177,female,1,18-30,bachelors,0.07510729613733906
1543,2899,male,1,18-30,professional,0.14457831325301204
1544,2393,female,0,30-45,bachelors,0.05181347150259067
1545,1986,female,0,18-30,bachelors,0.11274509803921569
1546,1583,female,1,18-30,bachelors,0.13424124513618677
1547,2370,female,0,18-30,bachelors,0.13036020583190394
1548,3701,female,0,,hs,0.22198275862068967
1549,3323,male,0,Under 18,some,0.013513513513513514
1550,1519,female,0,18-30,some,0.15071283095723015
1551,1891,female,0,18-30,bachelors,0.07643312101910828
1552,1457,female,0,18-30,hs,0.10298507462686567
1553,1545,female,0,,some,0.06158833063209076
1554,696,female,0,18-30,hs,0.08482142857142858
1555,2369,female,1,18-30,hs,0.09075043630017451
1556,701,female,0,18-30,bachelors,0.11524822695035461
1557,3988,male,1,18-30,hs,0.5978260869565217
1558,2210,female,1,30-45,hs,0.20503597122302158
1559,687,male,0,18-30,hs,0.3006134969325153
1560,904,male,0,30-45,hs,0.13842058562555457
1561,2007,female,0,18-30,hs,0.1322314049586777
1562,3383,female,0,18-30,bachelors,0.20273972602739726
1563,2293,male,0,18-30,some,0.2824074074074074
1564,3335,male,0,,bachelors,
1565,3582,male,0,18-30,bachelors,0.2530612244897959
1566,3589,male,0,18-30,hs,0.13414634146341464
1567,697,male,1,30-45,masters,0.06442166910688141
1568,2508,female,0,18-30,hs,0.19621749408983452
1569,2458,male,1,30-45,professional,0.007575757575757576
1570,2373,male,1,18-30,professional,0.1793103448275862
1571,2315,male,0,,professional,0.183206106870229
1572,93,male,0,18-30,professional,0.05434782608695652
1573,561,male,0,45-60,bachelors,0.4467408585055644
1574,3645,female,0,18-30,bachelors,0.2716049382716049
1575,2973,female,0,18-30,hs,0.030927835051546393
1576,2346,female,0,18-30,bachelors,0.20245398773006135
1577,2251,female,0,18-30,masters,0.21964285714285714
1578,2981,male,0,18-30,bachelors,0.22916666666666666
1579,3345,female,0,45-60,masters,0.06818181818181818
1580,3762,male,0,18-30,hs,
1581,2587,female,0,18-30,bachelors,
1582,3342,male,1,18-30,hs,0.015384615384615385
1583,3333,male,1,,hs,
1584,4019,female,1,,bachelors,0.2222222222222222
1585,2575,female,0,18-30,bachelors,0.00816326530612245
1586,3397,male,0,30-45,bachelors,0.07291666666666667
1587,2289,female,0,18-30,bachelors,0.07432432432432433
1588,4000,female,1,18-30,hs,
1589,3368,female,1,18-30,bachelors,0.07692307692307693
1590,3797,female,0,18-30,hs,0.19155844155844157
1591,1563,female,0,18-30,hs,0.11306532663316583
1592,1580,female,0,18-30,hs,0.09510869565217392
1593,3937,female,0,18-30,bachelors,
1594,416,female,0,18-30,hs,0.2465753424657534
1595,3580,female,0,Under 18,hs,0.07977207977207977
1596,3546,female,0,18-30,hs,0.07352941176470588
1597,684,female,0,18-30,masters,0.3373493975903614
1598,3798,female,0,18-30,hs,0.013513513513513514
1599,3573,female,0,18-30,hs,0.2573099415204678
1600,3556,female,0,18-30,bachelors,0.1607843137254902
1601,3079,female,0,18-30,bachelors,0.250814332247557
1602,3461,female,1,18-30,bachelors,0.11538461538461539
1603,2372,female,0,18-30,hs,0.11195928753180662
1604,3330,female,0,18-30,bachelors,0.030927835051546393
1605,2347,female,0,18-30,bachelors,0.11363636363636363
1606,3528,male,0,18-30,hs,
1607,3835,female,0,18-30,bachelors,0.08250825082508251
1608,2980,male,0,18-30,hs,0.01020408163265306
1609,3796,female,0,18-30,bachelors,0.08064516129032258
1610,1443,female,0,18-30,hs,0.06666666666666667
1611,1558,female,0,18-30,hs,0.14235500878734622
1612,3379,female,0,18-30,bachelors,0.03773584905660377
1613,1313,female,0,30-45,bachelors,0.07866507747318235
1614,2433,female,0,30-45,masters,0.2441860465116279
1615,780,female,0,18-30,masters,0.2059800664451827
1616,667,female,0,18-30,bachelors,0.1763157894736842
1617,703,female,1,18-30,bachelors,0.18930041152263374
1618,693,male,0,30-45,bachelors,0.5405405405405406
1619,3841,female,0,18-30,bachelors,0.13025210084033614
1620,4005,male,0,,hs,
1621,3160,male,1,45-60,bachelors,0.25
1622,2591,male,0,18-30,bachelors,0.391304347826087
1623,799,female,0,18-30,hs,0.32663316582914576
1624,3331,male,0,18-30,bachelors,
1625,3927,female,0,18-30,bachelors,0.061224489795918366
1626,2576,female,0,18-30,hs,0.09711286089238845
1627,3495,female,0,18-30,bachelors,0.03463203463203463
1628,4006,male,0,,hs,
1629,3586,female,0,18-30,hs,0.11337868480725624
1630,3585,female,0,18-30,bachelors,0.32653061224489793
1631,2990,female,0,18-30,bachelors,
1632,3491,female,0,,hs,0.010309278350515464
1633,2140,male,0,30-45,hs,0.13523809523809524
1634,2095,female,0,30-45,bachelors,0.19791666666666666
1635,3543,male,0,18-30,bachelors,0.20772946859903382
1636,3398,male,0,18-30,hs,0.358695652173913
1637,3632,male,0,18-30,hs,0.06198347107438017
1638,2040,male,1,18-30,hs,0.10101010101010101
1639,4043,male,0,18-30,hs,0.125
1640,708,male,0,,masters,0.14334470989761092
1641,2291,female,0,18-30,hs,0.14285714285714285
1642,1544,male,0,,masters,0.07310344827586207
1643,3588,male,1,18-30,bachelors,0.11046511627906977
